341,,에이치앤엘바이오,connect@drschiller.kr,https://www.drschiller.kr/,,검토필요,,,,,,"동결건조 마스크팩 ODM/OEM 원스톱 수탁제조·대량 생산능력 중심, 소비자 브랜드 아님. [인터참 부스C-P37]",,,,,,,,,,,,인터참(검토필요),
342,,지와이바이오,INFO@GYBIO.CO.KR,https://WWW.GYBIO.CO.KR,,검토필요,,,,,,NAD+/PDRN 항노화 제조·유통(실리프팅/필러 포함) 전문 제조사로 자사 소비자 브랜드 없음. [인터참 부스C-P51],,,,,,,,,,,,인터참(검토필요),
343,,(주) 씨케이앤비,sales@cknb.co.kr,,,검토필요,,,,,,디지털 콘텐츠·정품인증 플랫폼 ICT 서비스 기업으로 뷰티 소비자 브랜드 아님. [인터참 부스C-P52],,,,,,,,,,,,인터참(검토필요),
344,,주식회사 더마솔루션,hello@derma-solution.co.kr,https://www.derma-solution.co.kr/,,검토필요,,,,,,"리프팅실·필러·뷰티디바이스 39개국 수출 B2B, 시술기기 중심으로 소비자 브랜드 아님. [인터참 부스C-Q02]",,,,,,,,,,,,인터참(검토필요),
345,,exomera,miocid@widemore.co.kr,,,검토필요,,,,,,desc·website·category 모두 비어 사업 실체를 판단할 근거가 전무하여 보수적 제외. [인터참 부스C-Q08],,,,,,,,,,,,인터참(검토필요),
346,,비티랩,btylab8082@naver.com,http://www.btylab.net/theme/bty/en/,,검토필요,,,,,,"비타민 뷰티 샤워필터를 20여국에 OEM 수출하고 약국·살롱 등에 공급, 자체 소비자 브랜드 아닌 B2B 공급. [인터참 부스C-Q09]",,,,,,,,,,,,인터참(검토필요),
347,,(주) 엘림텍,sales@elimtek.co.kr,http://www.elimtek.co.kr,,검토필요,,,,,,피부관리 의료/에스테틱 기기 개발·제조사로 자체 소비자 브랜드 명시 없음. [인터참 부스C-Q12],,,,,,,,,,,,인터참(검토필요),
348,,로가,,,,검토필요,,,,,,식물성 기능성 원료(VC-H1)·이너뷰티 원료 개발 B2B 바이오 원료기업으로 자체 소비자 브랜드 없음. [인터참 부스C-Q15],,,,,,,,,,,,인터참(검토필요),
349,,㈜나산기업,nasan@nscolor.com,https://nallshopping.cafe24.com/,,검토필요,,,,,,헤어컬러차트·살롱액세서리 OEM/ODM 수탁제조사로 자체 소비자 브랜드 없음. [인터참 부스C-Q19],,,,,,,,,,,,인터참(검토필요),
350,,주식회사 모티프커뮤니케이션,,,,검토필요,,,,,,desc·category·website 전부 비어있고 사명상 커뮤니케이션 업체로 추정되어 뷰티 소비자 브랜드 근거 없음. [인터참 부스C-R01],,,,,,,,,,,,인터참(검토필요),
351,,"Trendyproducts Co.,Ltd.",info@trendyproducts.co.kr,https://www.trendyproducts.co.kr/,,검토필요,,,,,,미용소도구·화장품 OEM/ODM 수출 전문 기업으로 '자체 브랜드 수출 가능'은 역량 언급 수준일 뿐 소비자 대상 자사 브랜드 운영 근거 없음. [인터참 부스C-R08],,,,,,,,,,,,인터참(검토필요),
352,,(주)아이테크,nurieye@daum.net,https://nurieye.com/,,검토필요,,,,,,"안과 임상검증 안구건조증 치료 의료기기(누리아이) 제조가 본업, 얼굴마사지기 누리아이2U는 파생품으로 소비자 뷰티 브랜드성 약함. [인터참 부스C-R20]",,,,,,,,,,,,인터참(검토필요),
353,,아이스링커 주식회사,icelinker@icelinker.com,http://www.icelinker.com/,,검토필요,,,,,,삼성 C-LAB 분사 디지털 냉각기술 기반 의료·웰니스 기기 회사로 뷰티 소비자 브랜드가 아님. [인터참 부스L-A17],,,,,,,,,,,,인터참(검토필요),
354,,네이처파마,rejucell@naver.com,https://www.naturepharma.co.kr,,검토필요,,,,,,"피부과·성형외과·메디컬에스테틱 대상 전문의약품·의료기기·병원전용 화장품 공급사로 REJUCELL도 병원유통·시술전용, 소비자 D2C 아님(검증변 [인터참 부스L-B12]",,,,,,,,,,,,인터참(검토필요),
355,,㈜제이디바이오,info@jdbio.com,http://www.jdbio.com,,검토필요,,,,,,HA필러·스킨부스터·톡신 등 메디컬 에스테틱 시술제품 수출사로 소비자 브랜드 아님. [인터참 부스L-D02],,,,,,,,,,,,인터참(검토필요),
356,,(주)에이스피부임상연구소,aceskin@acescri.com,http://www.acescri.com/front/views/main/,,검토필요,,,,,,"피부 인체적용시험·해외인증(MoCRA·CPNP) 대행 전문기관으로 B2B 서비스, 소비자 브랜드 없음. [인터참 부스L-E01]",,,,,,,,,,,,인터참(검토필요),
357,,주식회사 나노실리칸첨단소재,info@nanobrick.co.kr,https://kr.linkedin.com/company/nanosilikhan,,검토필요,,,,,,"자석인증 등 차별화 솔루션을 타사 제품·브랜드에 적용하는 소재·기술 B2B, 소비자 브랜드 없음. [인터참 부스L-G01]",,,,,,,,,,,,인터참(검토필요),
